track_id,lyrics
0947793,"Quand tout part de travers
Heureux d’être européen
Bienvenue à son voisin
Sans savoir d’où il vient
Slovaque ou roumain
Parfois eurosceptique
Cède vite à la panique
Accents balkaniques
Entente problématique
Europopopo….péen
Quelles cultures, quels repères ?
Crise identitaire
L’union, quelle affaire
Echanges communautaires ?
Nostalgie des frontières
Alors propriétaire
Recherche la marche arrière
Europopopo….péen
Hors de France, ça vous dérange ?
La crise ailleurs, quelle importance
Redessiner d’autres frontières,
Les repousser sans en avoir l’air….
Fin de l’euro qui rassure
Un dollar plus très sûr
La dette explose et perdure
Défile à toute allure
Une constitution
Quelques subventions
Pour qui l’addition ?
Quelle est la question ?
Europopopo….péen
Hors de France ça vous dérange ?
La crise ailleurs, quelle importance
Redessiner d’autres frontières,
Les repousser sans en avoir l’air….
Au changement résiste
Idées qui persistent
Plutôt du hors piste
Tout en restant en liste
Sans contrainte plus pratique
Les intérêts s’expliquent
Mais si ça se complique
Prêt à changer d’éthique
Européen"
0324035,"Regalo di Natale
Se delusa sei
di questi doni miei
ascoltami, non ti devi dispiacer
Puoi cambiarli, puoi buttarli,
puoi tenerli,
facci tutto quel che vuoi
basta che tu mi voglia bene
e se ho sbagliato, se ho fallito, mi rincresce
tutto quel che posso far
e donarti il mio cuor
Ma se questo non dovesse bastar, allora
sappi che ti amo
ti amo davvero
e sarai per sempre
l’unica donna per me
Anche di fronte alle difficoltà, sai
che purtroppo non mancheranno mai
anzi aumenteranno ogni giorno di più.
Forza amore mio
abbracciamoci stretti, io e te
Se felice sei
di questi doni miei
è per me una gioia immensa sai
perché vedo nei tuoi occhi quella luce
quell’emozione che mi fa
tremare tutto di passione, perché
è bello dare, anche se non sempre, o abitualmente,
e ogni giorno tu avrai
quale dono il mio amor."
0698500,"Dancing nowhere
We're into the breach
Shivers as we
Stand on the brink
Out of nowhere,
On the verge of tears
Can you feel my heart beat?
It will echo through the years
Moonlit lakes and the misty shrines
Of Dead Poets and mischievous sprites
You'll dance naked as a possessed witch
Drink that old green fairy
And get some poetry out of it
Love is a reason to live
Love is a reason to live
You're so beautiful
You're so beautiful to me
Dancing nowhere
You got to believe
Embraced by God
Bombed with magic
Love is a reason to live
Love is a reason to live
You're so beautiful
You're so beautiful to me"
0993562,
1084481,"Circus
And it was just burning like a long scream,
Dribbling slowly down my bright skin,
with acid colours and acid taste, acid withdrawal and acid rest.
It always does. It did again.
There were fire-eaters standing by the old fountain.
They were burning like roses of dirt and like roses of shame.
And i’ve seen a whole garden of bodies,
walking with fire in their hands,
touching the ground with their feet
and turning their arms in circles of wild stains.
And the pain i used to howl, became their fear and their souls, and their spear.
Touching the ground with their feet
and turning their arms in circles of wild stains.
Like kids
They play, they shake, they burn.
They have smoke-like dreams
they want acid sun.
I spit with anger on your flames
On the colours you wear and on my shame
Thet’re turning their arms in the circus."
0943380,"ANTES DEL ODIO
Beso soy, sombra con sombra.
Beso, dolor con dolor,
por haberme enamorado,
corazón sin corazón,
de las cosas, del aliento
sin sombra de la creación.
Sed con agua en la distancia,
pero sed alrededor.
Corazón en una copa
donde me lo bebo yo
y no se lo bebe nadie,
nadie sabe su sabor.
Odio, vida: ¡cuánto odio
sólo por amor!
No es posible acariciarte
con las manos que me dio
el fuego de más deseo,
el ansia de más ardor.
Varias alas, varios vuelos
abaten en ellas hoy
hierros que cercan las venas
y las muerden con rencor.
Por amor, vida, abatido,
pájaro sin remisión.
Sólo por amor odiado,
sólo por amor.
Amor, tu bóveda arriba
y no abajo siempre, amor,
sin otra luz que estas ansias,
sin otra iluminación.
Mírame aquí encadenado,
escupido, sin calor,
a los pies de la tiniebla
más súbita, más feroz,
comiendo pan y cuchillo
como buen trabajador
y a veces cuchillo sólo,
sólo por amor.
Todo lo que significa
golondrinas, ascensión,
claridad, anchura, aire,
decidido espacio, sol,
horizonte aleteante,
sepultado en un rincón.
Esperanza, mar, desierto,
sangre, monte rodador:
libertades de mi alma
clamorosas de pasión,
desfilando por mi cuerpo,
donde no se quedan, no,
pero donde se despliegan,
sólo por amor.
Porque dentro de la triste
guirnalda del eslabón,
del sabor a carcelero
constante, y a paredón,
y a precipicio en acecho,
alto, alegre, libre soy.
Alto, alegre, libre, libre,
sólo por amor.
No, no hay cárcel para el hombre.
No podrán atarme, no.
Este mundo de cadenas
me es pequeño y exterior.
¿Quién encierra una sonrisa?
¿Quién amuralla una voz?
A lo lejos tú, más sola
que la muerte, la una y yo.
A lo lejos tú, sintiendo
en tus brazos mi prisión,
en tus brazos donde late
la libertad de los dos.
Libre soy. Siénteme libre.
Sólo por amor.
Miguel Hernández"
0378608,"It`s Time for Changes
©2005 Marijan P. Horvat
Words by Marijan P. Horvat
Music by Marijan P. Horvat 6 Ilja Grajek
I.Heydline
Once upon a time in our world
peace and freedom as in a paradise
No war no terrorism no fights at all
All people were brothers hand in hand
Coon
Corage,trust,love and honesty
Were`nt only words but all days alive
No boundaries pulled no doors were closed
It was all time a glory on this earth
II.
And when you awaken you will see
It`s a sick world - the todays reality
Every minute a human dies through other hand
Innocent children starve day by day
Heydline
Time,money,greed and indifference
Control our life like a time-tact-machine
We don`t grasp at all that our world is unique
Duett
If we don`t rethink armageddon will come soon
Chorus - Beide
And now it`s time for changes
we have to act, before it is too late
the world is our mother,our friend,our life
we don`t need any wars
in order to survive
in order to survive
Instrumental
III.Heydline
Tomorrow I hope it`s a beautiful world
Full peace and freedom as in a paradise
No war no terrorism no fights at all
All people are brothers hand in hand
Coon
Corage,trust,love and honesty
are`nt only words but all days alive
No boundaries pulled no doors are closed
It will be all time a glory on this earth
Chorus 2x Beide
And now it`s time for changes
we have to act, before it is too late
the world is our mother,our friend,our life
we don`t need any wars
in order to survive"
0810896,"Si tu sais mentir, si tu sais cacher
Si tu sais rire, si tu sais pleurer
Sur commande et à volonté
Dans toute situation donnée
Si tes yeux respirent la vérité
Même lors d’un mensonge éhonté alors
Tu feras partie des grands, mon fils
Tu seras un homme, mon fils
Si tu sais cracher derrière leur dos
T’accaparer le travail des autres
Si tu peux conduire jusqu’au bûcher
Ceux qu’osent s’élever contre ta pensée alors
Tu feras partie des grands, mon fils
Tu seras un homme, mon fils
Si tu sais trahir, pour la monnaie
Si tu sais acheter, vendre, spéculer
Si tu sais sans honte écraser
Les faibles qu’avaient qu’à pas jouer
Si tu sais observer la misère
Et comprendre comment en profiter alors
Tu feras partie des grands, mon fils
Tu seras un homme, mon fils
Si tu sais envoyer tes frères
Pour qu’ils aillent crever sur le front
Si t’as pas peur de lancer la guerre
Tant que ce sont les autres qui la font
Tu feras partie des grands, mon fils
Tu seras un homme mon fils
Tu seras un homme mon fils
Tu seras un homme mon fils
Tu seras un homme....
Mon fils."
1173767,"Tu silencio me mata el alma
Cuando estamos a solas los dos
Buscan refugio mis palabras
Mueren de desesperación
No te llega mi voz
Responde por favor
Hablarte es como hablarle a una estatua
Qué frío dan tus dos ojos de hielo
Donde nunca se asoma el sol
Son dos ventanas que dan al infierno
Al infierno de nuestra habitación
Me miras, no me ves
Te veo y tengo sed
Mirarte es como mirar a un abismo
Dame mi libertad
Y déjame respirar en paz
Tengo que escapar
Ya no me atrevo ni a tocarte
O me volveré estatua de sal
Convertida en mármol te quedaste
Dentro de una urna de cristal
Allá en tu pedestal
Cruel diosa sin piedad
Tu roce me hiela la sangre
Frío, frío"
0287424,"She said she doesn't like sugar
so why do you say that sweetness makes the lover
and then you told her she reminds you of your mother
and she doesn't like butter
so why do you slide around under those covers
melting through her hands and down the gutter
She's not biting cos she don't like it when it's rare
She's not feeding cos you keep bleeding over her
Oh brother, you talk about the things you must discover
the cannibal that lies inside the lover
She's not biting cos she don't like it when it's rare
She's not feeding cos you keep bleeding over her
Today, you've got to walk away and find another place
somewhere darker, maybe outer space
where you can't offend, but then again
I've got a feeling that the stars would fall from grace
She's not feeding cos you keep bleeding over her
She's not biting cos she don't like it when it's rare
She's not feeding cos you keep bleeding over her"
1044776,"GOT TO BE SOME KIND OF WAY OUT OF HERE
Late at night
I’m on my way home
Every house
A Light in the window
The locks are latched
and the shades are drawn
Behind closed doors
Something is wrong
Behind closed doors
Their lives goes on and on and on
And I know there’s got to be some kind of way out of here
There’s got to be, got to be, got to be, some kind of way out of here
Just not for me
Midnight
I hear the wind blow
I get up I look out the window
I look as far as mind can see
But all that’s out there are the mountains that surround me
The valley that chains me
It just won’t let me be free
And I know there’s got to be some kind of way out of here
There’s got to be, got to be, got to be, some kind of way out of here
Just not for me"
0030865,"Só foi tropeçar na areia fofa à beira-mar
Seus pés não costumavam afundar
Estranhou aquele chão macio
Mas, já cansado, ali mesmo dormiu"
0071539,"I’ve been walking the deserts for days
Wishing it would rain …
And I need my time to get back again
But I keep falling always
But with time ill be getting all stronger
And I’ll find   …my way
I’ve gotta hold on now
I’ve gotta get up now
I gotta get back standing on my feet
All that I’ve done
It’s all gone
I   can’t   Carry   on  …………(X2)
And everything I’ll miss
I guess
I should carry on.  ……………(X2)
It’s gone
And am loosing control
Hold on now
I can make it on my own
And I don’t need nobody
Am heading home
It’s bitter now but at the end it’s so sweet
A lot was goin on
Just like a filthy storm
I know I got a long way to go wow
I knew it wasn’t right
And I knew it wasn’t wrong
I’ve been messin with my head for so long
All that
And oh yah
And what uh
All that I’ve done
Oh it’s all gone
I   can’t   Carry   on ------------(X2)
Things that I’ve done
And I’ve said
I should carry on
And every I’ll miss
I guess
I should carry on
I need an exit root
I wanna start over
I need a whiskey as soon as possible
I thought I could get it all together but it’s too late now can’t fix what’s goin on now
Coz it’s too late coz it’s done it’s gone
It’s too late coz it’s done it’s gone
It’s gone. It’s late and it’s been done."
1121847,"U think U can do anything, but you can’t
U tell me ‘bout your love, it’s a bad trend
U tried to kiss me, I was against
I don’t like when U hold me by the waist
Chorus
You can turn me on
It doesn’t matter
You can turn me on
But it’s ok
Baby, there’s no feeling, U remember
The love is gone
You can turn me on
It doesn’t matter
You can turn me on
But it’s ok
Baby, there’s no feeling, U remember
The love is gone 4 me
My heart is cold, my feelings flew
When my dreams come true
I’ll be not with you, оh boy
You’d better find yourself another toy
Chorus
My heart beats faster just because it recalls our passed relations
It’s just a habit that will soon pass I’ll be sick of your actions"
1102809,Dance Floor
0204020,"LE BAR DES AMIS
Refrain :
Bienvenue bienvenue les amis !
Bienvenue dans un coin perdu
C’est un endroit plein d’espoir
Plein de café noir et de guitares
Plein de rire, de mélancolie
Bienvenue au bar des amis !
1er couplet :
Hey, le soir on s’y retrouve
Tous entre amis
On y sifflote une p’tite biniouze
C’est tout nos ennui qu’on oublie
Puis le dimanche c’est le casse-croûte
Un bout de tourte dans la soupe
Allez le germain sort le cubi
Chez nous le Piff c’est la vie(l’envie)
2ème couplet :
Dans un coin il y a René
Assis sur son tabouret
Il est bourré comme un coin
Problème ! il est 9h du matin ! (Accordéon)
Il est venu comme tout les jeudi
Se taper son PMU
La semaine dernière il nous a dit :
« Hey ! les gars jvlais dans le désordre »
du coup on lui a répondu :
« Met de l’ordre dans ta vie !»
3éme couplet :
Parfois entre deux bohèmes
Dans notre campagne bien belle
Baloter par le train quotidien
Qui laisse peu de place aux copains
On met notre sourire sous le tapis
Et notre joie de vivre flétrie
Mais avant d’envoyer bouler
Le patron la tète au carré ! (Accordéon)
On redescend sur notre terre
On parle de toutes nos galères
Sur un ton un rien moqueur
Puis on reprend tous en cœur…
Accords :	 Dm	C		Dm	G (fin de refrain et couplet)
Riff 1
E-------------------------------------------------------------------------------------------------------------------A------------------------------------------------------------------------------------------------------------------D------------------------------------------------------------------------------------------------------------------G------------------------------------------------------------------------------------------------------------------B-------------------------------------------------------------------------------------------------------------------E-------------------------------------------------------------------------------------------------------------------
Construction :
RIFF 1
1er COUPLET
REFRAIN
RIFF 2
2ème COUPLET
REFRAIN
RIFF 2
RIFF 1
3éme COUPLET"
1168255,"Quando Cristo fu crocifisso, “sopra il suo capo vi era una scritta, in caratteri greci, latini ed
ebraici: Costui è il Re dei Giudei” (Luca 23.38) e questo era il motivo della sua condanna
(Matteo 27.37 e Marco 15.26).
I soldati lo schernivano dicendo “Se tu sei il re dei Giudei, salva te stesso” (Luca 23.37).
“Anche i capi dei sacerdoti, con gli scribi e gli anziani, facendosi beffe, dicevano: Egli ha
salvato gli altri e non può salvare se stesso; se è il re dʼIsraele, scenda ora giù dalla croce
e noi crederemo in lui” (Matteo 27.41-42).
“Eppure Egli portava le nostre malattie e si era caricato dei nostri dolori, noi però lo
ritenevamo colpito, percosso da Dio e umiliato” (Isaia 53.4).
La gente aspettava un grande condottiero, ma Egli manifestò la sua regalità attraverso
lʼumiltà e la mansuetudine, perché “svuotò se stesso, prendendo la forma di servo,
divenendo simile agli uomini” (Filippesi 2.7).
Questo è il nostro Re, Cristo il Salvatore, il “Signore dei signori e il Re dei re” (Apo 17.14 e
19.16).
Egli è davvero degno di essere lodato, innalzato, adorato, esaltato!
Gloria al Re dei re!"
0068466,"RIOT OR ROT
Running away is no solution
don't call in sick from evolution
Never! My trademark answer
Do what you're told
and you'll die faster
RIOT OR ROT
Fighting, taking action
if nothing else, show some reaction
No, we don't need weapons
Speak your mind
become a rebel!
Leave your toys at home
come outside and start playing
real life's a good read
get rid of fairy tales"
0185698,Feel my love
1181670,"what do you want from me
what do you have for me
what are you willing to share
who do look up to
who do you spit down to
and who you really understand
cause when your're small they ignore you
when you're big they fear you
when you care you're the only one
where is your spark of life
where is your fire burning
where is the power and the fun
where is your spark of life
where is your fire burning
rise and you'll be seen
shine and spread your love
glow and stand firm
stand firm in the struggle
stand firm in the struggle
stand firm in the struggle
stand firm in the struggle"
0477407,"here's to disgust.
rotting in the dust i swear i
saw myself from up above
at the edge of where the sidewalk ends.
i'm gone, i'm gone.
follow me to meaning
come and catch me as i'm leaning.
we're done, we're done.
we're done."
0242640,"it is not ideology it's nothing we can see it's something that you call destiny
'it's my destiny's fault' an excuse for failure that keeps you from going any farther
it's like a fairy tale it's like some poetry
it's the way to get free like the clouds when the wind blows them away
yea you go free like the clouds
but now sadness covers you blind your eyes and your mind
makes you cry and find life unbearable
you wish you could fly away leave everything behind
but you turn dark like the clouds when the storm tears the sky
yea you turn dark like the clouds
but now you lift up your eyes you're looking forward and you let your mind fly on a cloud
you see the real life take care of all your acts
yea you turn bright like the clouds when the sun shines her light
yea you turn bright like the clouds
like the clouds
like the clouds"
1136906,"Je cherche la rime
Pour vaincre la déprime
Monte le volume
c'est ainsi que je m'exprime
Avec ma Plume
c'est ceci mon escrime
Lourd comme une enclume
Mon cœur se décomprime
Rempli d'amertume
De pensés qui se périment
Non, c'est pas dans mes coutume
De sombrer dans les abîmes
Alors j'arpente le bitume
Comme un chasseur de primes
A la faveur de la lune
A la recherche de l'homonyme
...
C'est un texte perplexe
qui me laisse dans l'impasse
Pourquoi ? Pour qui ? Comment ?
Je dois comprendre où est ma place.
Je dois comprendre comme le monde marche
et saisir de quoi c'est fait.
Ainsi pouvoir sans voyage
le visiter dans mes pensés.
La terre et ses mirages
Le ciel et ses nuages
La mer et ses naufrages
Reconnaître tous les paysage
Comme mettre ma montre à la bonne heure
je dois redéfinir mes valeurs
saisir, comprendre leurs rouages
Finalement apprendre que le courage
N'est pas l'absence de peur
Mais la maîtrise de celle ci
Que de l'absence de frayeur
Ne naît que la folie
Il y a un peu trop de choses dans ma tête
La folie me guette
Me nourrit comme elle m'affecte
et finalement je m'en délecte
S'injecte dans mes pensées
Affecte toutes mes idées
M'arrête pour te gerber
Un texte non pré-mâché
Je crache sur ce monde
Le filet de ma vision
que j'écrase et que je condense
pour faire entrer dans ma raison
Je veux comprendre ce que je vois
Voir ce que j'entends
Entendre ce que je noie
Dans les eaux de mon entendement
Ma rationalité panique
Ma folie est logique
Mes mots se déversent
T'as plus qu'à donner la rythmique
Je me sens atypique et banal
Je cherche la rime qui pique et fait mal
Tout en suivant mon type animal
Mes mots se mêlent et au final
Forment un égotrip sans prétention
ayant conscience qu'au fond de moi
il n'y a rien qu'un petit garçon
Voulant faire quelque chose de ses dix doigts."
0011545,"Just because my skin is darker,
Don't mean my heart ain't as pure.
You don't know how long I've worked harder,
In the heat, and the rain, and the dirt.
And in time, when I can find work,
No one works harder, no one takes more pride than me.
When I face the mountains, my back to the desert,
One journey's ending -- another one begins.
So, walk with me.
Just because I crossed the border,
Don't mean I'm ever going back.
I want more than just your dimes and quarters --
Gonna make me some real American cash.
And in time, I'll own my own home,
I'll drive a big car, I'll raise my family.
I crossed the desert, to climb the mountains,
And now the valley stretches out before my feet.
Just because I don't speak your English,
Don't mean I'm slow or I'm dumb.
And just because my life was hellish,
Don't judge what my future's to become.
'Cause in time, our kids will wear the same clothes,
Go to the same schools, watch the same TV shows;
We'll walk through the valley, when the trees are blooming --
They lean over the river, glistening under a broken sky."
0880702,"""Behold the Face""
written and recorded by Corey Finney
(This track retains all the audio from the original CD.)
Behold the face of the Newborn,
The Saviour of the world.
Arise and shine,
For your Light has come!
(Isaiah 60:1)
In the Beginning was the Word.
The Word was with God,
And the Word was God.
(John 1:1)
The Word became flesh.
He lived among the people,
And though they beheld the glory
Of the only begotten Son,
Born of the Father,
They knew Him not.
(John 1:10,14)
Behold the face of the Newborn,
The Saviour of the world.
Arise and shine,
For your Light has come!
He said, ""I and the Father are One.""
""Whoever believes My words is not condemned.""
He said, ""You must be born of the Holy Spirit.""
""Whoever rejects My words is damned already.""
(John 3:5,18; John 10:30)
Oh God, I am filthy!
I am full of fornication and murder.
Selfishness is my dwelling place.
I am a man of unclean lips
Who lives among unclean people,
And I hear You say,
""All who bring forth rotten fruit
Shall be cast down, thrown to the fire.""
(Isaiah 6:5; Matthew 3:10)
But behold the face of the Newborn,
The Saviour of the world.
Arise and shine,
For your Light has come!
Across the divide of time
I see the Baby as a Man,
Tortured and executed
Like a serial murderer,
But He had no sin...
The final ritual of atonement:
His blood sinks into the ground,
The payment for my wickedness.
And He says, ""Come to Me;
Let us reason together:
Though your sins are scarlet,
They shall be white as snow.""
""Return to Me, and I'll return to you.""
(Isaiah 1:18; Malachi 3:7)
""Repent; be baptized in the name of Jesus
For the remission of your sins,
And I will fill you with My Spirit.""
(Acts 2:38)
He heals me.
He cleanses me.
He takes my shame.
He fixes my situation.
He gives me joy.
He wants you to know
It's for you too!
(Acts 2:39)
His words are Spirit,
And they are life.
All else is death and damnation.
(John 6:63)
Behold the face of the Newborn,
The Saviour of the world.
Arise and shine,
For your Light has come!"
1207218,"Dans ce putain d'ascenseur
On est bloqué, au premier étage
J'aimerai bien voir, plus loin
J'aimerai bien voir, plus haut
Peut être même jusqu'à l'Elysée
Pour reprendre leur vie
A tous ceux qui prennent, nos esprits
A tous ses chiens, qui nous vendent nos rêves
Dans ce petit ascenseur, on est bien trop nombreux
Il va falloir faire le vide
Le vide a la télé le vide à l'Elysée
Le vide de toute cette connerie
Le vide de tous nos ennuies
Au premiere étage
Au second étage
Au dernier étage
Entre obsédés, entre obsession
Entre dans l'ascenseur de la domination
Au premiere étage
Au second étage
Au dernier étage
Dans ce putain d'ascenseur
J'ai croisé celle  qui m'a fait perdre mon identité
J'aimerai bien voir plus loin avec elle
J'aurai aimer voir plus haut
A celle qui ma pris toutes mes envies
Celle avec qui je voulais faire toutes mes conneries
A celle qui ma pris toutes mes envies
Celle avec qui je voulais faire toutes mes folies
Du premier étage
Du second étage
Du troisiéme étage
Du quatrième étage
Du cinquième étage
Je monte je monte
Du sixième étage
Du septieme étage
Je prends mon envol ....
Celle qui ma pris toutes mes envies
Celle avec qui je voulais faire toutes mes conneries
A celle qui ma pris toutes mes envies
Celle avec qui je voulais faire toutes mes folies
Rendez vous au dernier étage
Rendez vous au dernier étage
Rendez vous au dernier étage
Rendez vous au dernier étage !
Florent Otis"
1210924,la-flor-de-mi-jardin
0294463,"Sisyphos es avaricioso
Sisyphos no es libre
Pero podemos declarar libres a Anima Adversa"
1130997,"Strano destino
(Massimo Messina)
Che cosa ho fatto mai
per meritare questo strano destino?
la mia esistenza poi,
ma a che è servita
se non sento nemmeno il profumo?
Ma io e te siamo già arrivati?
non lo so,
io e te siamo mai partiti?
Dimmi un po’,
noi due siamo soli?
e giura, già lontani?
Guarda i miei occhi,
guarda le mani mie,
i miei sorrisi stanchi.
Che cosa ho fatto mai
per meritare questo ingrato futuro?
la mia esperienza poi,
ma a che è servita
se cammino ancora nel buio.
Ma io e te siamo due marziani?
non lo so,
io te siamo già svaniti?
Dimmi un po’ noi due siamo veri?
e chissà se sinceri?
Passano i giorni,
passano i secoli,
noi siamo sempre uguali.
Che cosa ho fatto mai
per meritare questo eterno castigo,
la mia condanna poi,
ma a che è servita
se non chiedo nemmeno perdono.
Ma io e te siamo un po’ diversi,
si lo so,
io e te non ci siamo persi.
Dimmi un po’
noi due siamo strani?
o chissà, solo umani?
Dammi i tuoi occhi,
dammi le mani tue,
i tuoi sorrisi stanchi."
0117966,"La Calvitie
(KB/Kaptain Bigg ©2007 - 4'28"")
On aura beau faire le tour de la Terre
Dans un sens ou un autre rien ne pourra y faire
Sur cette planète n'existe aucune force
Aucune puissance n'existe contre ce non-sens
Ça arrive à certain moins qu'à d'autres
En général assez tard mais trop tôt
Le mieux à faire c'est de lui couper l'herbe
Sous les pieds avant de ne plus jamais être beau
1.
J'en ai perdu en cours de route disparitions incontrôlées
Indiquant sans le moindre doute qu'un cap de ma vie est passé
Fini le temps de nos jeunes âges ou on pouvait arborer fièrement
Un Spike, une Iroquoise, des Dreadlocks, une mèche en avant...
Il a fallu que je naisse en Homme, il a fallu que mon père aussi
Au dessus de son front brillant, c'est pas très Rock'n'roll
Alors pourquoi ça n'arrive pas à ma mère et à toutes les femmes de la Terre
Ça sera pas trois poils et de la colle qu'on veut, juste un sursis...
Ça arrive à certain moins qu'à d'autres
En général assez tard mais trop tôt
Le mieux à faire c'est de lui couper l'herbe
Sous les pieds avant de ne plus jamais être beau
2.
Moi ça va, maintenant je le vie bien. Je les ai fait tous disparaître d'un coup
Je n'ai plus à m'inquiéter. Je n'aurai pas ces foutus trous
C'est vrai, je regrette le bon temps mais aujourd'hui, je fait avec
C'est l'Hiver ou j'y pense le plus souvent, quand il fait un froid bien sec
Y'en a qui sortent du pognon pour trouver des solutions
D'autres préfèrent les implants ...ou des lotions
Bien sur certains vivent avec comme une fatalité
D'autres trouvent ça charmant, signe de virilité
On aura beau faire le tour de la Terre
Dans un sens ou un autre rien ne pourra y faire
Sur cette planète n'existe aucune force
Aucune puissance n'existe contre ce non-sens (x4)
3.
J'ai cru bon d'écrire cette chanson à tous ceux qui, aux larges fronts,
Croient n'avoir perdu qu'une chose lors de cette évolution
Ils pourraient avoir perdu bien PLUS...  ...qu'il n'y parait
Ça dépend s'ils se sentent vieux et de leur mentalité
Reste jeune! Oublis les apparences et n'écoute pas les ""On-dit""
Allez vires moi tout ça, aussi brillant que les fesses de Julie
Oublis pas, même à cinquante ans dans quel milieu tu as grandi
C'est pas un esprit Roots qui sera tué par la Calvitie!
Ça arrive à certain moins qu'à d'autres
En général assez tard mais trop tôt
Le mieux à faire c'est de lui couper l'herbe
Sous les pieds avant de ne plus jamais être beau
Reste jeune! Oublis les apparences et n'écoute pas les ""On-dit""
Allez vires moi tout ça, aussi brillant que les fesses de Julie
Oublis pas, même à cinquante ans dans quel milieu tu as grandi
C'est pas un esprit Roots qui sera tué par la Calvitie!
On aura beau faire le tour de la Terre
Dans un sens ou un autre rien ne pourra y faire
Sur cette planète n'existe aucune force
Aucune puissance n'existe contre ce non-sens (x3)"
0698557,"Life is good without you
I wish I could stretch out that day
And I’m glad, don’t you? I’m glad, it’s true
I’m not gonna find you everywhere
Each day makes me complete
The pain has gone, I feel relieved
So many questions and so few answers
In the end, lots of contradictions
Life is new without you
Fear is in every move I make
And when the day is nude, I ask myself
Where did we make the first mistake ?
Life’s so new without you
And that’s a different point of view
Should try to look at it objectively
And I’ll soon get back on my feet
When tears and sadness ruin your mood
When your journey’s rude
There’s only one thing you can do
Raise your fist and rock that uke !
Damned I’m good without you
I heard you spitted on my name
And in a week or three, I’ll heal that shit
I’m not gonna find you everywhere
Life is good without you
I think I’ll ring Stu, Mark & Beth
I hope you’ll understand
If I’m not calling you …
Damn I’m good without you
Try my best to stretch out that day
And I feel wild, don’t you ?
I thank God for that day, for that Holy Day"
0262999,"Maybe you will come over to this place
Then let me show you an effect of capitalism
foolin’ the people turning downtown into prison
It’s ruled by a guy with bad ambition
We don’t need your so called elegance
You’re world’s packed into cellophane
I don’t give a damn ‘bout what you sell and spend
But no one needs boots made out of elephants
it’s not intelligent, you’ll go to hell and then
you pay for ripping of your fellowmen…
I tell you
This ain’t the way to do it
We need a castle and a mall? Go ahead and proof it
Killing a park will make it more polluted
But we’re not stupid... We’re gonna loot it; we will remove it!
You’re castle is useless ‘cause no one’s gon’ use it
When it goes up in flames
And here’s what I came up with… that project is hell we need to stop it
BURN DOWN THE CASTLE! BURN DOWN THE SHOPPING MALL!!!
Let it burn….
BURN DOWN THE CASTLE! BURN DOWN THE SHOPPING MALL!!!
Let it burn…
Beat up the guy who planned to build it…!
Most of the time I’m not the kind guy to want this
I don’t like promoting violence but now I make an exception
And I go and call out for action!!!
‘Cause I don’t care, I don’t care, I don’t care, I don’t care…
I don’t care care care anymoreuuuuuuuuuuuuuuuuhh!
Next time I go shopping,
I take a Molotov cocktail when I go…
And here’s what I came up with… that project is hell we need to stop it
BURN DOWN THE CASTLE! BURN DOWN THE SHOPPING MALL!!!
Let it burn….
BURN DOWN THE CASTLE! BURN DOWN THE SHOPPING MALL!!!
Let it burn…
Beat up the guy who planned to build it…!
Beat up the guy who planned to build it…!
Beat up the guy who planned to build it…!"
0628408,"Ragnatele ovunque intorno a noi, e polvere sui tuoi pensieri ormai, finchè sillaba non uscirà.
Comunicazione priva del suo senso, se il tormento per te è sempre quello, la teoria del non per non sbagliare
Che posso fare io: nella tua mente io non posso entrare.
Hai chiuso a porta e buttato via la chiave
È un gran bel gioco di parole, eppure credo siano tutte vere
È un gran bel modo di vedere, il non provare per non stare male.
Ti vedo un po' confusa e tesa, non sai se aprirti o rimanere chiusa.
La sicurezza sta nel non rischiare, il non soffrire sta nel non provare
Eppure tu mi dici che hai paura, che hai vergogna e non ti lasci andare: tu l'amore non vuoi fare entrare.
Pensieri dannosi alla tua fantasia, razionalità che porta via l'istinto e il desiderio.
Che posso fare io: nella tua mente io non posso entrare.
Hai chiuso a porta e buttato via la chiave
È un gran bel gioco di parole, eppure credo siano tutte vere
È un gran bel modo di vedere, il non provare per non stare male.
Un paradosso sembra quasi dire che devi amare per saper soffrire.
Non puoi amare se non provi, ma puoi soffrire se ti apri
Emozioni sincere, viva ti fanno sentir...
E non solo di sogni, ricordi ti fan raccontar
È un gran bel gioco di parole, eppure credo siano tutte vere
È un gran bel modo di vedere, il non provare per non stare male.
Ma se non tenti non lo sai, che indietro non ci tornerai.
Tentar non nuoce alla salute, cuore spezzato prima op poi si cuce"
0603758,"You were the giant, baby
You lived to take control
You took our bodies and our souls
You've had it all, my baby
But now you've lost control
And there is nothing you can do
What I choose is my choice
And what I want isn't you
You crushed diversity
Cashed in our dreams and hopes
Left our identity a ghost
The facts are brutal, baby
Nothing will ever last
Just keep on living in the past"
0127596,"Te equivocaste una vez
Te volviste a equivocar
Náusea me da tu amistad
Te tropezaste una vez
Te volviste a tropezar
Nada puedes ya arreglar
Condenado tu perdón
Viniste a llorar
Has reído al actuar
Te equivocaste una vez
Te volviste a equivocar
Náusea me da tu amistad
Conseguiste despertar
Una ola de rencor
Con instantes de pasión
Te equivocaste una vez
Te volviste a equivocar
Náusea me da tu amistad
Te equivocaste una vez
Te volviste a equivocar
Náusea me da tu amistad
Ya no afecta tu traición
Pues pude descubrir
No eras nada para mí ni para nadie."
1197874,Smoke And Mirrors
